,Name,운영체제(OS),CPU,램,그래픽,저장장치,파워,무게(kg),PD충전,CPU_Score,GPU_Score,inch,ppi,Screen_Brightness,Screen_Refresh_Rate,Manufacturer,Value_Point,Value_for_Money_Point,Price_won
52,ASUS 젠북 S 13 OLED UX5304VA-NQ222W,윈도우11홈,인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 63Wh / 어댑터: 65W / 충전단자: 타입C,1.0,USB-PD,15424.0,1445.0,13.3,166.0,550.0,60.0,ASUS,5.9990758555632695,413.729369349191,1540000.0
53,ASUS 젠북 프로 16X OLED UX7602ZM-ME004W,윈도우11홈,인텔 / 코어i9-12세대 / i9-12900H (2.5GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 32GB / 5200MHz / 램 교체: 불가능,외장그래픽 / RTX3060 / TGP: 95W / VRAM:6GB,M.2(NVMe) / 1TB,배터리: 96Wh / 어댑터: 240W / 충전단자: DC,2.4,USB-PD,28146.0,6697.0,16.0,138.0,550.0,60.0,ASUS,6.332667627694016,339.2803443714983,1956500.0
54,ASUS 젠북 프로 듀오 UX8402VU-P1028W,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 32GB / 램 교체: 불가능,외장그래픽 / RTX4050 / VRAM:6GB / MUX 스위치,M.2(NVMe) / 1TB,배터리: 76Wh / 어댑터: 180W / 충전단자: DC,1.75,USB-PD,30294.0,1445.0,14.5,152.0,400.0,120.0,ASUS,6.127047538080395,210.62384111654848,2999000.0
55,ASUS 젠북 프로 듀오 UX8402VV-P1035W,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 32GB / 램 교체: 불가능,외장그래픽 / RTX4060 / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB,배터리: 76Wh / 어댑터: 180W / 충전단자: DC,1.75,USB-PD,30294.0,1445.0,14.5,152.0,400.0,120.0,ASUS,6.127047538080395,200.76022684977292,3141923.0
56,ASUS 젠북 프로 듀오 UX8402ZE-M3143W,윈도우11홈,인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,외장그래픽 / RTX3050 Ti / VRAM:4GB,M.2(NVMe) / 1TB,배터리: 76Wh / 어댑터: 180W / 충전단자: DC,1.75,USB-PD,26490.0,1445.0,14.5,152.0,550.0,120.0,ASUS,6.038252385520647,274.4660175236658,2290000.0
57,DELL G시리즈 G15 DG5520-UB06KR 64GB램,미포함(프리도스),인텔 / 코어i9-12세대 / i9-12900H (2.5GHz) / 14코어(6P+8E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 130W / VRAM:8GB,M.2(NVMe) / 500GB,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.67,,28146.0,8599.0,15.6,141.0,400.0,240.0,DELL,7.057317704737493,253.71159013734726,2781630.0
58,DELL G시리즈 G15 DG5520-UB06KR WIN11,윈도우11(설치),인텔 / 코어i9-12세대 / i9-12900H (2.5GHz) / 14코어(6P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 130W / VRAM:8GB,M.2(NVMe) / 500GB,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.67,,28146.0,8599.0,15.6,141.0,400.0,240.0,DELL,6.896027382156848,262.92616219905625,2712800.0
59,DELL G시리즈 G15 DG5520-UB06KR WIN11 64GB램,윈도우11(설치),인텔 / 코어i9-12세대 / i9-12900H (2.5GHz) / 14코어(6P+8E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 130W / VRAM:8GB,M.2(NVMe) / 1TB,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.67,,28146.0,8599.0,15.6,141.0,400.0,240.0,DELL,7.057317704737493,260.2380536212095,2801870.0
60,DELL G시리즈 G16 7630 W004KR,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB,배터리: 86Wh / 어댑터: 330W / 충전단자: DC,2.99,,44994.0,9755.0,16.0,138.0,300.0,165.0,DELL,7.039487147917347,273.37814166669307,2665000.0
61,DELL G시리즈 G16 7630 W004KR 64GB램,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 500GB,배터리: 86Wh / 어댑터: 330W / 충전단자: DC,2.99,,44994.0,9755.0,16.0,138.0,300.0,165.0,DELL,7.198310929660655,223.12871750423596,3316080.0
62,DELL XPS 15 9530 WP04KR,윈도우11프로,인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 130W / 충전단자: 타입C,1.92,USB-PD,30294.0,1445.0,15.6,141.0,500.0,60.0,DELL,6.779277074477355,166.79239942126597,4154500.0
63,DELL 에일리언웨어 M15 R7A WP01KR 32GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 140W / VRAM:6GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,22624.0,6697.0,15.6,141.0,300.0,165.0,DELL,6.671993305847114,217.4938407927552,3157670.0
64,DELL 에일리언웨어 M15 R7A WP01KR 64GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 140W / VRAM:6GB,M.2(NVMe) / 500GB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,22624.0,6697.0,15.6,141.0,300.0,165.0,DELL,6.833283628427759,216.4657837468206,3246750.0
65,DELL 에일리언웨어 M15 R7A WP03KR 32GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,22624.0,8599.0,15.6,141.0,300.0,165.0,DELL,6.741882776127555,179.66663760453343,3842440.0
66,DELL 에일리언웨어 M15 R7A WP03KR 64GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 500GB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,22624.0,8599.0,15.6,141.0,300.0,165.0,DELL,6.9031730987082,179.32089657442032,3939620.0
67,DELL 에일리언웨어 M15 R7A WP05KR 64GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,22624.0,8599.0,15.6,141.0,300.0,360.0,DELL,7.038589765374867,178.61177057428253,4030720.0
68,DELL 에일리언웨어 M15 R7A WP06KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,24924.0,8599.0,15.6,141.0,300.0,165.0,DELL,6.93329358063591,184.3696272512966,3850540.0
69,DELL 에일리언웨어 M15 R7A WP07KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,24924.0,8599.0,15.6,141.0,400.0,240.0,DELL,7.0131546917470216,176.0665862902316,4073240.0
70,DELL 에일리언웨어 M15 R7A WP09KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3080 Ti / TGP: 140W / VRAM:16GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,24924.0,9952.0,15.6,141.0,300.0,360.0,DELL,7.118426573953173,146.0486657588551,4964010.0
71,DELL 에일리언웨어 M17 R5 WP05KR,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3080 Ti / TGP: 155W / VRAM:16GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 97Wh / 어댑터: 240W / 충전단자: DC,3.3,,24924.0,9952.0,17.3,127.0,300.0,165.0,DELL,6.916717323719854,253.35960892746718,2820000.0
72,DELL 에일리언웨어 M17 R5 WP06KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3080 Ti / TGP: 155W / VRAM:16GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 97Wh / 어댑터: 240W / 충전단자: DC,3.3,,24924.0,9952.0,17.3,127.0,300.0,360.0,DELL,7.130312610839507,144.6407692774467,5019670.0
73,DELL 에일리언웨어 M17 R5 WP16KR 64GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 140W / VRAM:6GB,M.2(NVMe) / 500GB / 저장 슬롯: 2개,배터리: 97Wh / 어댑터: 240W / 충전단자: DC,3.3,,22624.0,6697.0,17.3,127.0,300.0,165.0,DELL,6.845169665314093,214.4019966083069,3282680.0
74,DELL 에일리언웨어 M17 R5 WP17KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 2TB / 저장 슬롯: 2개,배터리: 97Wh / 어댑터: 240W / 충전단자: DC,3.3,,24924.0,8599.0,17.3,127.0,300.0,165.0,DELL,6.9451796175222436,176.33177488821804,4028700.0
75,DELL 에일리언웨어 M17 R5 WP18KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3080 Ti / TGP: 155W / VRAM:16GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 97Wh / 어댑터: 240W / 충전단자: DC,3.3,,24924.0,9952.0,17.3,127.0,300.0,165.0,DELL,6.99489594417284,138.75953565295993,5131020.0
76,DELL 인스피론 16 5630 W005KR,윈도우11홈,인텔 / 코어i7-13세대 / i7-1360P (2.2GHz) / 12코어(4P+8E),PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 54Wh / 어댑터: 65W / 충전단자: 타입C(+DC),1.85,USB-PD,19696.0,1445.0,16.0,138.0,300.0,60.0,DELL,6.1257714296864085,625.7172042580602,1069000.0
77,DELL 프리시전 3570-732G1TWU,윈도우10 프로,인텔 / 코어i7-12세대 / i7-1265U (1.8GHz) / 10코어(2P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / T550 / VRAM:4GB,M.2(NVMe) / 1TB / 저장 슬롯: 3개,배터리: 58Wh / 어댑터: 90W / 충전단자: 타입C,1.58,USB-PD,9195.0,2211.0,15.6,141.0,400.0,60.0,DELL,6.332411896222811,248.17610642122963,2641580.0
78,GIGABYTE AERO 16 BSF OLED i9,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 115W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 88Wh / 충전단자: DC,1.9,USB-PD,30294.0,1445.0,16.0,138.0,600.0,60.0,GIGABYTE,6.454107626475662,144.38719522316916,4470000.0
79,HP 14-em0068AU 32GB램,윈도우11홈,AMD / 라이젠5(Zen3) / 7530U (2.0Hz) / 헥사(6)코어,DR4 / 램 용량: 32GB / 3200MHz,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.4,,16254.0,1137.0,14.0,157.0,400.0,60.0,HP,6.462252346588596,693.3598363327607,1022020.0
80,HP 15-fd0096TU,윈도우11홈,인텔 / 코어i5-13세대 / i5-1335U (1.3GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.6,,18087.0,1102.0,15.6,141.0,300.0,60.0,HP,6.041425298631922,827.5925066619071,820000.0
81,HP 15-fd0097TU,미포함(프리도스),인텔 / 코어i5-13세대 / i5-1335U (1.3GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.6,,18087.0,1102.0,15.6,141.0,300.0,60.0,HP,6.041425298631922,864.2954647542091,699000.0
82,HP 15-fd0097TU WIN11,윈도우11(설치),인텔 / 코어i5-13세대 / i5-1335U (1.3GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.6,,18087.0,1102.0,15.6,141.0,300.0,60.0,HP,6.041425298631922,955.483290678632,722290.0
83,HP 15-fd0101TU,미포함(프리도스),인텔 / 코어i3-13세대 / i3-1315U (1.2GHz) / 헥사코어(2P+4E),DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.6,,12922.0,595.0,15.6,141.0,250.0,60.0,HP,5.858390668863957,1264.0007484387584,463480.0
84,HP 15-fd0125TU,미포함(프리도스),인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.6,,15424.0,1445.0,15.6,141.0,300.0,60.0,HP,6.266495066048319,523.4992202473032,1197040.0
85,HP 255 G10 8L8J5PA,미포함(프리도스),AMD / 라이젠5(Zen2) / 7520U (2.8GHz) / 쿼드(4)코어,PDDR5(온보드) / 램 용량: 8GB / 5500MHz / 램 교체: 불가능,내장그래픽 / Radeon 610M,M.2(NVMe) / 256GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.52,,9699.0,537.0,15.6,141.0,250.0,60.0,HP,5.848815045260659,1008.4163871139067,580000.0
86,HP 470 G10 88F07PC,윈도우11프로,인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,2.08,,15424.0,1445.0,17.3,127.0,300.0,60.0,HP,5.877479686364935,506.67928330732195,1250000.0
87,HP Nero 15-fc0065AU WIN11,윈도우11(설치),AMD / 라이젠5(Zen3) / 7530U (2.0Hz) / 헥사(6)코어,DR4 / 램 용량: 16GB / 3200MHz,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.59,,16254.0,1137.0,15.6,141.0,300.0,60.0,HP,5.981663387651132,1303.2230304911068,548990.0
88,HP Nero 15-fc0076AU WIN11,윈도우11(설치),AMD / 라이젠3(Zen2) / 7320U (2.4GHz) / 쿼드(4)코어,DR5(온보드) / 램 용량: 8GB / 5500MHz / 램 교체: 불가능,내장그래픽 / Radeon 610M,M.2(NVMe) / 256GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.59,,9218.0,537.0,15.6,141.0,250.0,60.0,HP,5.8132622836336765,1937.8186885008422,389990.0
89,HP Nero 15-fc0079AU,미포함(프리도스),AMD / 라이젠5(Zen2) / 7520U (2.8GHz) / 쿼드(4)코어,DR5(온보드) / 램 용량: 8GB / 5500MHz / 램 교체: 불가능,내장그래픽 / Radeon 610M,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.59,,9699.0,537.0,15.6,141.0,250.0,60.0,HP,5.882275874927022,1254.7249151952865,468810.0
90,HP 빅터스 15-fa0051TX,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12450H (2.0GHz) / 옥타코어(4P+4E),DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / VRAM:4GB,M.2(NVMe) / 256GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,18050.0,349.0,15.6,141.0,250.0,144.0,HP,6.130380922789009,596.3405566915379,1028000.0
91,HP 빅터스 15-fa1018TX,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX4050 / TGP: 75W / VRAM:6GB,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,28708.0,1445.0,15.6,141.0,250.0,144.0,HP,6.352546675120565,448.94322792371486,1415000.0
92,HP 빅터스 15-fa1018TX 32GB램,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX4050 / TGP: 75W / VRAM:6GB,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,28708.0,1445.0,15.6,141.0,250.0,144.0,HP,6.433191836410887,411.0665710166701,1565000.0
93,HP 빅터스 15-fa1019TX 32GB램,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX4050 / TGP: 75W / VRAM:6GB,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,28708.0,1445.0,15.6,141.0,250.0,144.0,HP,6.433191836410887,407.16404027917,1580000.0
94,HP 빅터스 15-fa1107TX,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12500H (2.5GHz) / 12코어(4P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 75W / VRAM:8GB,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,21685.0,6982.0,15.6,141.0,250.0,144.0,HP,6.464032901513944,501.0878218227864,1290000.0
95,HP 빅터스 15-fa1108TX,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12500H (2.5GHz) / 12코어(4P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX4050 / TGP: 75W / VRAM:6GB,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,21685.0,6051.0,15.6,141.0,250.0,144.0,HP,6.429823071423992,540.3212665062179,1190000.0
96,HP 빅터스 16-d1120TX,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12500H (2.5GHz) / 12코어(4P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / VRAM:4GB,M.2(NVMe) / 256GB / 저장 슬롯: 2개,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.37,,21685.0,4459.0,16.1,137.0,300.0,144.0,HP,6.367483021857686,563.9931817411591,1129000.0
97,HP 빅터스 16-d1206TX,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12500H (2.5GHz) / 12코어(4P+8E),DR5 / 램 용량: 8GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3060 / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.46,USB-PD,21685.0,6697.0,16.1,137.0,300.0,144.0,HP,6.414114862398155,548.6839061076266,1169000.0
98,HP 빅터스 16-r0087TX WIN11,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.31,USB-PD,34511.0,9755.0,16.1,137.0,300.0,165.0,HP,6.755651839063506,314.9194405679427,2235200.0
99,HP 빅터스 16-r0090TX,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.31,USB-PD,34511.0,6982.0,16.1,137.0,300.0,165.0,HP,6.653757253843917,391.6278548466108,1699000.0
100,HP 빅터스 16-r0090TX WIN11,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.31,USB-PD,34511.0,6982.0,16.1,137.0,300.0,165.0,HP,6.653757253843917,398.6673010092221,1759000.0
101,HP 빅터스 16-r0094TX,미포함(프리도스),인텔 / 코어i5-13세대 / i5-13500HX (2.5GHz) / 14코어(6P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.31,USB-PD,28115.0,6982.0,16.1,137.0,300.0,165.0,HP,6.569996122361466,413.2073032931739,1590000.0
102,HP 빅터스 16-r0148TX,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.35,USB-PD,34511.0,6982.0,16.1,137.0,300.0,165.0,HP,6.645439341180011,371.2535944793302,1790000.0
103,HP 빅터스 16-s0108AX WIN11,윈도우11(설치),AMD / 라이젠7(Zen4) / 7840HS (3.8Hz) / 옥타(8)코어,DR5 / 램 용량: 16GB / 5600MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB / 저장 슬롯: 1개,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.31,USB-PD,24729.0,6982.0,16.1,137.0,300.0,144.0,HP,6.511070201285858,345.0012293635142,1977260.0
104,HP 엘리트 드래곤플라이 G4 846Z7PA,윈도우11프로,인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 1TB,배터리: 68Wh / 어댑터: 65W / 충전단자: 타입C,0.99,USB-PD,15424.0,1445.0,13.5,163.0,400.0,60.0,HP,6.720202445249456,280.00843521872736,2490000.0
105,HP 엘리트북 650 G10 736V5AV 32GB램,윈도우11프로,인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX2050 / VRAM:4GB,M.2(NVMe) / 1TB,배터리: 51.3Wh / 어댑터: 65W / 충전단자: DC / 최대12.5시간,1.78,USB-PD,15424.0,1445.0,15.6,141.0,400.0,60.0,HP,6.25505141252884,330.24045386063176,1984090.0
106,HP 엘리트북 650 G10 736V5AV 64GB램,윈도우11프로,인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX2050 / VRAM:4GB,M.2(NVMe) / 2TB,배터리: 51.3Wh / 어댑터: 65W / 충전단자: DC / 최대12.5시간,1.78,USB-PD,15424.0,1445.0,15.6,141.0,400.0,60.0,HP,6.582565139364806,314.56544948436175,2182590.0
107,HP 엘리트북 650 G9 4W5J8AV,윈도우10 프로,인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 51Wh / 충전단자: DC,1.74,USB-PD,13650.0,1102.0,15.6,141.0,250.0,60.0,HP,6.103041749194074,637.0673753582056,1047990.0
108,HP 엘리트북 865 G9-6X2Q5PA WIN11,윈도우11(설치),AMD / 라이젠5-5세대 / 6600U (2.9GHz) / 헥사(6)코어,DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,내장그래픽 / Radeon 660M,M.2(NVMe) / 512GB,배터리: 51Wh / 어댑터: 65W / 충전단자: 타입C,1.769,USB-PD,17221.0,1571.0,16.0,138.0,400.0,60.0,HP,6.118948668254249,517.2006075830451,1273090.0
